House,Address,Room,Floor,Age,Price
4290,Siddharthanagar,3,3,5,16332
4291,Itahari,4,3,14,24292
4292,Kankai,6,2,16,29633
4293,Dhulikhel,2,2,3,15657
4294,Siddharthanagar,3,2,17,15718
4295,Dharan,3,3,6,11781
4296,Damak,6,1,8,27158
4297,Gaur,5,2,3,23446
4298,Malangwa,3,2,13,19210
4299,Rajbiraj,4,1,16,25844
4300,Damak,3,2,12,11445
4301,Itahari,3,3,12,18881
4302,Gaur,6,2,4,19651
4303,Gaur,5,3,16,27573
4304,Dharan,2,1,3,8156
4305,Beldandi,3,3,5,15447
4306,Pokhara,4,3,19,29557
4307,Birtamod,4,2,12,15039
4308,Itahari,6,3,13,24893
4309,Lalbandi,4,1,11,21259
4310,Nepalganj,5,2,2,9319
4311,Mechinagar,5,3,17,19126
4312,Sauraha,6,2,5,11411
4313,Dharan,6,2,16,13451
4314,Pokhara,6,1,11,22186
4315,Birtamod,3,2,4,29940
4316,Beldandi,6,2,5,27871
4317,Inaruwa,6,2,14,29372
4318,Rajbiraj,4,2,11,11172
4319,Kankai,2,1,17,29364
4320,Ilam,6,3,13,19053
4321,Phidim,2,2,6,8393
4322,Dhulikhel,6,2,10,26262
4323,Kankai,5,1,4,12490
4324,Dharan,3,2,17,15303
4325,Inaruwa,3,3,4,7484
4326,Dhankuta,3,1,5,7162
4327,Inaruwa,3,1,8,5294
4328,Dhulikhel,3,2,14,14570
4329,Gauradaha,6,3,11,7827
4330,Damak,3,2,14,26998
4331,Malangwa,4,3,8,29866
4332,Kankai,4,3,20,21084
4333,Kakarvitta,6,3,17,16393
4334,Lalbandi,2,2,18,20551
4335,Mechinagar,2,3,16,25134
4336,Itahari,3,3,18,10016
4337,Lalbandi,2,2,18,19285
4338,Damak,4,3,12,18939
4339,Urlabari,5,2,10,26836
4340,Dhulikhel,6,2,12,15083
4341,Dhulikhel,5,1,15,12116
4342,Siraha,3,1,14,20963
4343,Inaruwa,4,1,4,7450
4344,Gaur,6,2,19,25697
4345,Hetauda,2,3,9,25122
4346,Rajbiraj,5,1,7,7357
4347,Hetauda,2,3,8,20695
4348,Urlabari,3,3,2,26761
4349,Belbari,5,1,20,6925
4350,Kankai,2,1,17,22255
4351,Lahan,5,1,2,17834
4352,Phidim,6,2,10,28704
4353,Bhadrapur,4,2,18,22962
4354,Beldandi,2,2,13,12150
4355,Itahari,4,3,13,25954
4356,Sauraha,6,2,6,7387
4357,Dharan,3,1,10,6038
4358,Damak,5,1,19,25832
4359,Inaruwa,4,1,17,6380
4360,Khadbari,3,2,9,10362
4361,Tikapur,3,3,18,22089
4362,Gauradaha,4,3,12,20987
4363,Kohalpur,5,3,10,25724
4364,Siddharthanagar,6,2,11,24967
4365,Narayangarh,3,2,13,7915
4366,Khandbari,5,1,19,15480
4367,Itahari,2,2,11,27959
4368,Lahan,4,3,13,5607
4369,Dhankuta,6,3,15,28035
4370,Bhojpur,5,1,7,5206
4371,Gaur,2,1,3,17088
4372,Damak,6,2,7,21085
4373,Damak,5,1,6,22897
4374,Damak,4,3,20,23207
4375,Damak,6,3,10,21756
4376,Dhankuta,5,1,9,25989
4377,Dhangadhi,3,3,14,17385
4378,Lahan,3,3,2,22064
4379,Rajbiraj,2,2,17,7798
4380,Mechinagar,6,3,10,27776
4381,Jaleswar,4,1,19,9579
4382,Mechinagar,4,3,17,10087
4383,Kankai,2,1,15,16141
4384,Gulariya,3,2,8,6550
4385,Lalbandi,5,2,11,21905
4386,Kohalpur,2,3,9,6975
4387,Bhadrapur,6,3,5,27083
4388,Damak,2,3,7,5738
4389,Phidim,5,3,2,14331
4390,Gauradaha,3,3,4,22469
4391,Gulariya,5,1,18,5588
4392,Lahan,5,3,17,11522
4393,Itahari,3,3,5,22616
4394,Bhadrapur,3,2,7,17360
4395,Birgunj,5,3,20,18436
4396,Tansen,3,3,12,7782
4397,Dharan,3,2,2,28559
4398,Birtamod,3,2,9,7446
4399,Attariya,5,3,18,24715
4400,Mechinagar,6,3,18,28862
4401,Biratnagar,6,1,12,25841
4402,Attariya,6,3,7,23353
4403,Gauradaha,5,3,6,28455
4404,Dharan,4,1,12,13498
4405,Mechinagar,5,3,19,28066
4406,Rajbiraj,4,1,12,24093
4407,Attariya,5,2,17,8651
4408,Kankai,4,2,17,14623
4409,Nepalganj,5,3,5,11806
4410,Attariya,2,3,6,21312
4411,Bhimeshwar,3,3,15,6581
4412,Hetauda,2,3,8,10378
4413,Attariya,4,3,7,15407
4414,Kathari,4,3,16,7980
4415,Damak,2,2,20,15912
4416,Chainpur,3,1,14,13145
4417,Chainpur,5,1,17,23002
4418,Sauraha,6,1,16,11725
4419,Khandbari,2,2,12,19377
4420,Inaruwa,5,2,16,26458
4421,Narayangarh,5,3,18,8095
4422,Birtamod,2,2,2,22586
4423,Phidim,2,3,17,21135
4424,Dhulikhel,6,1,10,19527
4425,Gauradaha,5,3,19,24537
4426,Jaleswar,4,1,11,5483
4427,Biratnagar,6,1,10,19565
4428,Kankai,5,3,8,13911
4429,Lalbandi,2,2,12,13929
4430,Chainpur,2,1,10,21102
4431,Bhadrapur,4,1,4,9269
4432,Mechinagar,6,3,18,27174
4433,Dharan,6,3,20,21145
4434,Beldandi,2,1,14,9692
4435,Mechinagar,6,2,9,19793
4436,Birtamod,2,1,2,24176
4437,Mechinagar,5,1,20,6250
4438,Hetauda,3,2,11,29233
4439,Lahan,6,2,2,23779
4440,Attariya,4,2,16,24635
4441,Phidim,4,2,12,21946
4442,Dhulikhel,4,1,3,10654
4443,Itahari,5,2,11,11771
4444,Itahari,4,3,2,17339
4445,Lalbandi,5,2,16,23602
4446,Birgunj,5,3,15,17805
4447,Lahan,3,3,15,14925
4448,Khandbari,3,3,6,29360
4449,Khandbari,4,3,9,7517
4450,Phidim,3,2,4,21343
4451,Inaruwa,2,3,16,10687
4452,Itahari,6,2,13,17893
4453,Bhadrapur,3,3,4,29440
4454,Dharan,3,1,15,23762
4455,Bhadrapur,6,2,7,24772
4456,Beldandi,5,2,6,14581
4457,Bhojpur,5,1,17,11657
4458,Birtamod,3,3,3,14295
4459,Damak,6,3,11,19708
4460,Itahari,3,3,2,27756
4461,Narayangarh,6,2,5,13753
4462,Sauraha,3,3,16,26581
4463,Gauradaha,4,2,6,16496
4464,Itahari,2,3,14,13867
4465,Sauraha,2,2,11,18044
4466,Tikapur,2,3,12,5287
4467,Birtamod,4,2,17,22963
4468,Birtamod,2,2,5,8412
4469,Damak,4,2,17,16105
4470,Itahari,4,2,15,5098
4471,Damak,6,3,6,15781
4472,Kathari,2,1,6,27367
4473,Biratnagar,2,3,11,5531
4474,Dharan,2,2,12,19298
4475,Inaruwa,6,2,11,14530
4476,Inaruwa,2,3,18,16088
4477,Damak,4,2,3,12789
4478,Bhadrapur,4,2,17,7528
4479,Tikapur,2,2,9,9535
4480,Bhadrapur,3,3,6,8314
4481,Dhankuta,6,2,15,29208
4482,Dhulikhel,4,3,2,25603
4483,Lalbandi,5,2,6,18638
4484,Gauradaha,5,3,11,7317
4485,Lahan,5,1,16,9253
4486,Rajbiraj,3,3,6,6150
4487,Kakarvitta,5,1,9,8065
4488,Damak,4,3,14,5322
4489,Khadbari,6,3,13,11993
4490,Beldandi,2,2,11,11236
4491,Beldandi,6,3,14,8925
4492,Kankai,3,2,11,27299
4493,Itahari,4,3,5,20869
4494,Attariya,2,1,13,24421
4495,Narayangarh,4,3,7,16366
4496,Kakarvitta,2,2,17,23576
4497,Itahari,6,1,5,8068
4498,Itahari,4,1,7,28283
4499,Tikapur,5,2,15,8831
4500,Lahan,3,1,3,13806
4501,Inaruwa,4,1,10,20186
4502,Phidim,3,2,18,7255
4503,Attariya,4,1,7,9803
4504,Dhulikhel,4,3,6,24350
4505,Mechinagar,3,3,20,11819
4506,Jaleswar,2,2,19,20686
4507,Dharan,2,1,8,16863
4508,Birtamod,2,2,7,16229
4509,Itahari,2,1,16,8755
4510,Jaleswar,6,2,11,24583
4511,Janakpur,5,1,6,25018
4512,Biratnagar,3,3,13,21551
4513,Kankai,4,3,15,5549
4514,Itahari,4,3,18,7676
4515,Biratchowk,3,1,4,26740
4516,Itahari,4,1,17,14699
4517,Mechinagar,3,3,14,13083
4518,Mechinagar,3,2,13,10888
4519,Gulariya,5,3,15,10855
4520,Birgunj,4,1,17,16312
4521,Dharan,6,1,15,13775
4522,Mechinagar,5,3,9,27223
4523,Rajbiraj,4,1,12,9841
4524,Biratchowk,5,3,20,18572
4525,Dhulikhel,4,2,9,7649
4526,Gulariya,5,1,19,9189
4527,Lahan,6,2,12,24026
4528,Gauradaha,2,1,17,20546
4529,Birtamod,2,2,18,21618
4530,Dharan,6,2,20,21711
4531,Biratnagar,6,3,19,19631
4532,Lahan,5,2,18,11534
4533,Kankai,2,3,17,14710
4534,Dhulikhel,3,3,4,13416
4535,Beldandi,6,1,5,27473
4536,Birtamod,6,1,5,14744
4537,Mechinagar,5,2,5,7304
4538,Damak,4,3,20,26582
4539,Kalaiya,6,2,18,27454
4540,Tikapur,6,1,13,12624
4541,Bhadrapur,2,1,12,23809
4542,Dhangadhi,4,3,3,16519
4543,Inaruwa,4,1,6,7261
4544,Damak,6,3,15,15037
4545,Biratnagar,5,3,5,29274
4546,Gauradaha,5,1,20,14856
4547,Gulariya,3,3,14,26361
4548,Dharan,2,1,6,29699
4549,Rajbiraj,5,2,17,7803
4550,Kankai,4,1,15,28055
4551,Inaruwa,2,1,11,29544
4552,Bhadrapur,4,3,2,21125
4553,Kankai,4,1,3,15303
4554,Dhangadhi,4,3,8,20107
4555,Sauraha,4,3,10,24226
4556,Dharan,6,3,19,28294
4557,Nepalganj,2,2,10,27023
4558,Bhadrapur,2,2,16,22525
4559,Jaleswar,4,2,17,6622
4560,Sauraha,2,1,8,13556
4561,Dharan,2,3,17,21954
4562,Dharan,5,2,10,9432
4563,Belbari,6,3,2,7728
4564,Lahan,4,3,9,18559
4565,Pokhara,3,3,17,21951
4566,Inaruwa,5,1,15,27876
4567,Kohalpur,6,2,19,18418
4568,Dharan,2,1,11,22719
4569,Phidim,2,3,12,5387
4570,Inaruwa,6,3,16,29999
4571,Gulariya,6,1,16,18459
4572,Itahari,6,3,2,27074
4573,Siddharthanagar,5,1,20,5031
4574,Khandbari,3,1,16,29624
4575,Chainpur,6,1,11,18765
4576,Damak,6,2,15,21031
4577,Lalbandi,6,1,5,7789
4578,Dhankuta,4,1,4,11476
4579,Kathari,5,3,5,16081
4580,Belbari,6,1,14,6088
4581,Dhankuta,6,2,10,7819
4582,Damak,6,3,2,26378
4583,Inaruwa,5,1,7,8500
4584,Dhulikhel,4,3,8,5441
4585,Dhangadhi,2,3,10,18352
4586,Bharatpur,6,2,12,10025
4587,Rajbiraj,6,2,18,29447
4588,Beldandi,6,2,18,14089
4589,Tikapur,4,1,15,18425
4590,Lahan,2,1,20,23274
4591,Kohalpur,3,3,14,5187
4592,Lalbandi,2,1,8,21614
4593,Lahan,2,3,15,17835
4594,Mechinagar,3,3,14,21360
4595,Dhankuta,2,1,2,18231
4596,Lalbandi,3,3,8,19041
4597,Kamalamai,6,2,14,8943
4598,Lahan,5,3,4,10885
4599,Gauradaha,3,1,18,9025
4600,Dhangadhi,4,2,11,18972
4601,Kakarvitta,6,2,8,6776
4602,Biratnagar,5,2,8,20365
4603,Gulariya,3,1,17,20192
4604,Kohalpur,3,3,7,14355
4605,Inaruwa,5,3,15,11876
4606,Dhankuta,3,3,16,8047
4607,Itahari,2,3,20,6504
4608,Siraha,4,3,8,28988
4609,Lahan,6,1,5,17448
4610,Sauraha,6,1,11,26317
4611,Siddharthanagar,2,1,4,5754
4612,Biratnagar,3,2,9,10692
4613,Mechinagar,6,1,17,11471
4614,Attariya,3,1,10,11599
4615,Gulariya,5,1,10,10756
4616,Birtamod,5,3,2,8167
4617,Dharan,4,2,9,8592
4618,Kankai,2,2,13,14327
4619,Itahari,5,2,18,10275
4620,Urlabari,5,2,6,25061
4621,Bhojpur,2,3,2,16733
4622,Itahari,2,1,11,18567
4623,Hetauda,6,2,7,20497
4624,Bhadrapur,5,1,16,11316
4625,Inaruwa,2,3,14,27292
4626,Lahan,6,1,10,10619
4627,Hetauda,2,3,11,18128
4628,Itahari,3,2,6,9560
4629,Lalbandi,6,2,15,8852
4630,Urlabari,2,1,20,28207
4631,Chainpur,4,2,20,17427
4632,Rajbiraj,2,3,7,11762
4633,Birtamod,5,3,17,22615
4634,Sauraha,3,3,7,28877
4635,Damak,2,3,12,5606
4636,Itahari,2,2,18,23764
4637,Kankai,3,1,16,9467
4638,Itahari,6,1,15,23658
4639,Itahari,6,2,7,18045
4640,Dharan,2,1,4,15007
4641,Dhulikhel,2,3,4,6816
4642,Kalaiya,4,2,19,14458
4643,Itahari,5,3,15,25279
4644,Kankai,5,1,7,24026
4645,Gauradaha,3,2,5,6781
4646,Khandbari,4,1,10,26284
4647,Kalaiya,5,1,7,7728
4648,Kohalpur,4,2,15,9309
4649,Dhulikhel,2,1,13,26287
4650,Phidim,3,1,2,11629
4651,Damak,6,3,8,28010
4652,Koshi,2,1,8,16895
4653,Dharan,4,2,4,17333
4654,Itahari,6,3,12,26774
4655,Nepalganj,4,3,8,16015
4656,Siraha,4,2,6,29745
4657,Itahari,4,1,8,13592
4658,Pokhara,6,1,5,26275
4659,Mechinagar,6,3,20,7963
4660,Kalaiya,6,2,9,19304
4661,Attariya,2,2,10,27523
4662,Beldandi,5,2,8,23363
4663,Dharan,5,1,16,11296
4664,Gulariya,6,2,20,11057
4665,Bhimeshwar,5,2,8,6717
4666,Sauraha,3,1,11,8345
4667,Inaruwa,6,3,14,22615
4668,Dhulikhel,5,3,7,5400
4669,Rajbiraj,6,3,11,23365
4670,Inaruwa,6,1,8,6872
4671,Rajbiraj,5,2,7,19728
4672,Urlabari,5,2,14,12755
4673,Bhadrapur,6,2,17,28187
4674,Itahari,2,1,15,15786
4675,Gauradaha,5,2,12,10043
4676,Mechinagar,4,1,7,17671
4677,Urlabari,6,1,10,12292
4678,Dharan,5,2,10,29266
4679,Phidim,3,1,19,28355
4680,Itahari,3,1,15,16160
4681,Dharan,5,1,3,9679
4682,Kankai,5,2,4,23499
4683,Beldandi,6,1,12,17138
4684,Biratnagar,5,1,17,19148
4685,Dhankuta,3,3,19,27565
4686,Khandbari,4,3,4,18297
4687,Kankai,4,3,5,8946
4688,Chainpur,6,1,19,13246
4689,Rajbiraj,2,3,15,20590
4690,Damak,2,3,2,5072
4691,Dhangadhi,5,3,12,13716
4692,Itahari,2,3,7,20888
4693,Pokhara,6,2,16,13028
4694,Inaruwa,3,3,15,10652
4695,Janakpur,2,3,7,17333
4696,Dhulikhel,5,2,8,9195
4697,Dhankuta,4,2,17,9187
4698,Dharan,3,3,3,23487
4699,Sauraha,4,2,18,15013
4700,Koshi,2,3,9,16446
4701,Lahan,2,3,18,27836
4702,Chainpur,5,3,2,25727
4703,Tikapur,2,1,7,23133
4704,Damak,6,2,8,26053
4705,Pokhara,4,2,3,20505
4706,Kohalpur,4,1,12,10080
4707,Janakpur,4,1,16,18417
4708,Lahan,5,2,6,12481
4709,Janakpur,5,2,4,24945
4710,Mechinagar,6,1,4,27653
4711,Bharatpur,5,1,14,28369
4712,Inaruwa,3,1,20,8756
4713,Tikapur,2,1,12,5131
4714,Lalbandi,3,3,6,26272
4715,Birgunj,5,1,5,14446
4716,Itahari,2,1,11,25867
4717,Dharan,2,1,7,8629
4718,Attariya,5,1,14,14343
4719,Biratnagar,6,1,5,29946
4720,Urlabari,5,3,9,24125
4721,Kankai,5,2,8,17830
4722,Beldandi,4,1,4,20435
4723,Dhulikhel,4,1,15,5463
4724,Dharan,5,2,15,23883
4725,Kohalpur,2,1,18,21657
4726,Gauradaha,3,3,20,8249
4727,Damak,4,2,12,12248
4728,Mechinagar,2,2,4,6804
4729,Itahari,3,2,20,19085
4730,Itahari,3,1,18,9180
4731,Jaleswar,6,1,12,21144
4732,Gauradaha,5,3,13,10527
4733,Kohalpur,4,3,3,13573
4734,Itahari,2,1,17,29284
4735,Bhojpur,6,3,16,12016
4736,Lalbandi,2,1,8,10310
4737,Biratnagar,4,2,15,6303
4738,Gauradaha,3,3,19,5031
4739,Urlabari,4,3,11,7317
4740,Dharan,6,2,15,27311
4741,Dhangadhi,2,3,3,26231
4742,Attariya,5,1,3,23213
4743,Biratnagar,3,2,16,5690
4744,Itahari,6,1,8,18912
4745,Itahari,2,3,5,6037
4746,Kankai,4,3,12,22702
4747,Bhadrapur,4,3,11,15544
4748,Urlabari,3,2,2,16496
4749,Kankai,6,3,11,27612
4750,Damak,2,2,3,21962
4751,Kankai,5,2,7,28751
4752,Biratnagar,5,1,7,11189
4753,Hetauda,5,2,2,9002
4754,Lalbandi,3,1,17,13058
4755,Tansen,3,1,13,7614
4756,Dharan,2,2,15,8257
4757,Mechinagar,3,1,14,12401
4758,Hetauda,6,1,14,10132
4759,Gauradaha,3,3,13,20205
4760,Attariya,2,2,3,20585
4761,Dhulikhel,3,2,4,27375
4762,Itahari,2,3,14,12376
4763,Birtamod,2,2,7,8807
4764,Dharan,4,3,6,9586
4765,Damak,5,1,5,8158
4766,Bharatpur,6,2,8,20623
4767,Urlabari,2,1,8,19177
4768,Tikapur,6,2,20,7611
4769,Dharan,2,2,9,17965
4770,Urlabari,2,2,6,28211
4771,Attariya,4,3,16,20344
4772,Urlabari,6,2,3,20492
4773,Kankai,6,2,9,18381
4774,Dharan,6,2,17,13994
4775,Biratchowk,4,2,18,27624
4776,Birtamod,6,2,5,15414
4777,Damak,4,3,14,7915
4778,Biratnagar,6,3,12,7538
4779,Kankai,4,2,18,9031
4780,Mechinagar,3,3,16,6495
4781,Lahan,2,2,17,25239
4782,Bhimeshwar,6,1,6,19279
4783,Dharan,4,1,4,29445
4784,Rajbiraj,4,3,18,20504
4785,Damak,5,1,11,8271
4786,Kalaiya,4,1,7,19719
4787,Itahari,3,2,19,8903
4788,Sauraha,2,2,12,11593
4789,Mechinagar,3,1,13,6117
4790,Siddharthanagar,6,3,15,5787
4791,Attariya,5,2,18,18190
4792,Mechinagar,5,1,6,6700
4793,Birtamod,6,1,12,19721
4794,Dharan,3,1,15,17177
4795,Phidim,5,1,15,18236
4796,Birtamod,6,1,12,20577
4797,Kankai,5,1,2,8183
4798,Biratnagar,5,1,5,12794
4799,Inaruwa,5,3,2,7142
4800,Dhangadhi,4,1,18,25885
4801,Gurhewa,6,3,16,13350
4802,Siraha,2,3,18,22189
4803,Birtamod,4,1,15,5088
4804,Kankai,4,2,18,15387
4805,Sauraha,2,2,17,8649
4806,Kalaiya,6,1,15,9979
4807,Gauradaha,6,1,12,17116
4808,Khadbari,2,3,18,5860
4809,Phidim,4,1,18,25292
4810,Phidim,6,1,18,5866
4811,Damak,3,3,16,14811
4812,Lalbandi,6,1,9,20336
4813,Dharan,5,2,14,21883
4814,Tansen,3,1,15,13354
4815,Biratchowk,5,3,19,14619
4816,Dhankuta,3,1,15,27311
4817,Kankai,6,3,8,14247
4818,Dharan,3,3,5,16120
4819,Damak,4,1,11,6424
4820,Bhojpur,2,1,9,15367
4821,Sauraha,5,2,3,27030
4822,Urlabari,5,2,19,9462
4823,Bharatpur,4,3,8,11244
4824,Rajbiraj,3,2,12,22050
4825,Dhangadhi,5,3,19,26025
4826,Mechinagar,4,1,19,24155
4827,Tikapur,3,1,13,16117
4828,Dharan,4,2,14,25922
4829,Phidim,2,2,15,12166
4830,Belbari,4,2,13,12594
4831,Itahari,3,2,12,25917
4832,Biratchowk,6,1,3,24128
4833,Kankai,5,3,16,26188
4834,Itahari,2,3,18,12398
4835,Dhulikhel,6,3,19,27020
4836,Lahan,3,2,9,21720
4837,Tikapur,3,2,10,26325
4838,Rajbiraj,6,2,15,29053
4839,Itahari,5,2,10,10831
4840,Gauradaha,6,2,5,10964
4841,Phidim,2,2,4,28518
4842,Birgunj,2,1,17,6383
4843,Itahari,3,3,4,18407
4844,Gauradaha,2,1,4,28119
4845,Dharan,4,1,15,6860
4846,Biratchowk,4,2,8,5161
4847,Kankai,5,1,4,10484
4848,Biratchowk,5,1,8,19836
4849,Dhangadhi,5,1,20,12666
4850,Damak,6,3,13,20229
4851,Rajbiraj,2,1,19,11585
4852,Gauradaha,3,1,3,16242
4853,Dhankuta,6,2,16,20910
4854,Golbazar,6,1,12,7256
4855,Phidim,5,1,11,17084
4856,Pokhara,2,1,13,28580
4857,Rajbiraj,3,2,7,10901
4858,Itahari,6,1,20,26949
4859,Dharan,2,3,2,11187
4860,Gaur,3,3,15,12457
4861,Dhulikhel,6,2,5,7298
4862,Dhankuta,2,1,6,28970
4863,Mechinagar,6,1,18,27450
4864,Dhankuta,6,2,10,11544
4865,Sauraha,5,2,17,8925
4866,Lalbandi,4,1,6,5736
4867,Kamalamai,4,2,16,8257
4868,Damak,5,2,6,24088
4869,Kohalpur,5,3,2,20938
4870,Pokhara,2,2,14,12488
4871,Dhankuta,3,1,14,13001
4872,Phidim,6,3,6,17332
4873,Damak,4,1,15,8412
4874,Damak,4,2,6,25013
4875,Itahari,2,3,3,22133
4876,Phidim,3,1,10,22955
4877,Dharan,3,2,18,22291
4878,Chainpur,5,3,11,20027
4879,Damak,5,1,4,20462
4880,Lahan,3,3,20,25210
4881,Kankai,5,2,15,23770
4882,Damak,5,3,15,8152
4883,Gulariya,2,3,4,21424
4884,Hetauda,3,3,8,27629
4885,Phidim,3,3,19,21601
4886,Bhadrapur,2,2,2,13533
4887,Gauradaha,4,2,17,8510
4888,Gurhewa,5,3,4,7037
4889,Lahan,6,1,4,8223
4890,Damak,4,1,20,7474
4891,Gaur,5,2,15,22440
4892,Mechinagar,6,2,4,22961
4893,Dharan,5,2,2,6709
4894,Lahan,4,1,11,27347
4895,Gaur,3,1,11,15118
4896,Dharan,6,2,15,9434
4897,Biratnagar,6,1,2,9863
4898,Dhankuta,2,2,16,12135
4899,Urlabari,3,1,17,22513
4900,Birtamod,5,3,17,10299
4901,Lahan,2,1,14,24686
4902,Dharan,6,1,20,12189
4903,Gaur,3,3,3,11123
4904,Bhadrapur,6,3,6,21092
4905,Kohalpur,4,2,10,11660
4906,Chainpur,5,2,5,19673
4907,Narayangarh,5,2,11,6546
4908,Dhangadhi,4,3,18,13861
4909,Rajbiraj,2,1,18,24418
4910,Dharan,3,2,13,24743
4911,Dhangadhi,4,1,10,13325
4912,Bhadrapur,3,2,12,11490
4913,Damak,4,2,19,12529
4914,Bhojpur,5,2,5,23697
4915,Gurhewa,5,2,9,10350
4916,Sauraha,3,1,5,6934
4917,Lahan,2,3,7,23833
4918,Dhankuta,3,1,17,22196
4919,Birtamod,6,1,17,22561
4920,Tikapur,6,1,3,25930
4921,Itahari,4,2,13,17759
4922,Beldandi,3,2,14,29247
4923,Birtamod,4,2,18,9041
4924,Kankai,2,2,15,26356
4925,Hetauda,3,3,6,28423
4926,Gauradaha,5,1,8,12467
4927,Beldandi,2,1,10,25332
4928,Rajbiraj,5,3,6,15590
4929,Siraha,2,1,2,14662
4930,Dharan,5,3,7,11762
4931,Siddharthanagar,6,1,5,10169
4932,Biratnagar,6,3,9,21945
4933,Itahari,5,1,17,18825
4934,Kankai,5,1,17,16445
4935,Tikapur,2,1,7,14865
4936,Damak,4,3,9,19555
4937,Gulariya,2,3,15,6930
4938,Inaruwa,2,2,13,26349
4939,Attariya,6,1,12,5061
4940,Dharan,5,3,9,27894
4941,Bhadrapur,2,3,17,20106
4942,Jaleswar,6,3,11,22660
4943,Itahari,5,1,16,9328
4944,Ilam,6,1,16,29505
4945,Phidim,3,3,11,15933
4946,Dharan,2,3,8,10801
4947,Tikapur,5,1,16,20186
4948,Khandbari,6,2,8,18856
4949,Lalbandi,6,2,16,11916
4950,Itahari,3,3,20,19242
4951,Itahari,3,1,7,25770
4952,Itahari,4,2,10,20670
4953,Beldandi,2,1,3,21785
4954,Gauradaha,4,2,2,28880
4955,Birgunj,5,2,12,5643
4956,Inaruwa,2,3,17,29915
4957,Itahari,3,1,6,15345
4958,Dharan,4,3,17,18787
4959,Tikapur,3,3,7,13281
4960,Tikapur,2,1,14,9001
4961,Gulariya,3,3,4,6158
4962,Kankai,2,3,14,5600
4963,Biratnagar,4,3,13,7919
4964,Hetauda,5,2,5,19085
4965,Bhadrapur,6,2,7,5467
4966,Dhankuta,6,3,14,25975
4967,Dharan,3,3,9,5611
4968,Phidim,4,3,17,5473
4969,Phidim,2,3,17,28289
4970,Itahari,2,3,2,13205
4971,Tansen,4,2,12,6743
4972,Beldandi,2,3,18,11516
4973,Siddharthanagar,4,1,4,9906
4974,Itahari,2,1,14,28692
4975,Dharan,5,3,11,15294
4976,Urlabari,6,3,12,9392
4977,Dharan,5,2,5,25362
4978,Mechinagar,5,1,2,21240
4979,Lalbandi,3,3,14,23361
4980,Lahan,6,2,20,21389
4981,Bhadrapur,6,3,14,29280
4982,Kankai,6,2,10,29337
4983,Gauradaha,6,1,11,7052
4984,Urlabari,6,2,5,13948
4985,Beldandi,3,2,18,27189
4986,Bhimeshwar,6,3,4,12626
4987,Lalbandi,4,2,11,12705
4988,Birtamod,3,2,13,20183
4989,Phidim,4,1,18,14549
4990,Mechinagar,4,2,4,12506
4991,Rajbiraj,5,1,19,8868
4992,Dhangadhi,4,2,8,29613
4993,Birgunj,2,1,3,16651
4994,Bhadrapur,5,2,12,29364
4995,Gurhewa,6,1,9,29999
4996,Dhulikhel,5,2,12,17038
4997,Inaruwa,4,1,20,24505
4998,Dharan,4,3,11,24222
4999,Tansen,6,3,17,11104
5000,Damak,6,3,5,9206
5001,Siddharthanagar,6,1,4,28088
5002,Koshi,3,3,12,27248
5003,Phidim,2,1,19,11630
5004,Lahan,5,1,13,7813
5005,Kalaiya,5,2,12,8781
5006,Damak,4,2,16,15039
5007,Inaruwa,2,1,20,14273
5008,Rajbiraj,3,3,15,23300
5009,Kankai,4,3,9,8182
5010,Birtamod,6,3,5,17507
5011,Kakarvitta,5,2,2,28355
5012,Khadbari,6,2,2,9497
5013,Kohalpur,5,1,15,14916
5014,Attariya,5,2,14,28619
5015,Birtamod,4,3,19,20165
5016,Dharan,2,3,15,17102
5017,Gauradaha,4,3,10,10095
5018,Phidim,2,2,11,20477
5019,Bhadrapur,4,1,2,20011
5020,Kamalamai,5,3,5,9857
5021,Biratnagar,6,2,19,5386
5022,Tikapur,5,2,4,14728
5023,Khadbari,2,1,7,20614
5024,Inaruwa,5,2,7,7234
5025,Urlabari,3,1,9,13112
5026,Kankai,4,3,4,23502
5027,Sauraha,5,3,14,20794
5028,Hetauda,3,3,2,17535
5029,Nepalganj,3,1,17,18660
5030,Birgunj,4,2,2,21092
5031,Dhankuta,3,1,6,5105
5032,Bhadrapur,6,1,11,28822
5033,Janakpur,4,1,15,19413
5034,Rajbiraj,5,2,11,13328
5035,Mechinagar,2,3,16,17962
5036,Dhangadhi,2,2,17,14012
5037,Beldandi,4,2,11,12528
5038,Pokhara,5,3,17,10204
5039,Urlabari,2,3,18,23538
5040,Kalaiya,5,2,9,19387
5041,Dharan,3,2,18,22189
5042,Siddharthanagar,6,2,9,17948
5043,Itahari,5,2,20,15423
5044,Biratnagar,6,2,10,8622
5045,Itahari,4,1,11,21868
5046,Kohalpur,5,1,5,18251
5047,Lalbandi,2,3,3,21930
5048,Bhojpur,5,1,20,19155
5049,Khandbari,4,2,13,10987
5050,Urlabari,6,2,6,23386
5051,Phidim,5,3,7,6143
5052,Nepalganj,5,3,8,13050
5053,Itahari,5,1,5,13529
5054,Lahan,5,3,12,21062
5055,Biratnagar,2,2,18,18614
5056,Inaruwa,5,3,3,29085
5057,Inaruwa,2,2,16,25699
5058,Kathari,3,3,20,24804
5059,Attariya,5,1,14,18331
5060,Biratchowk,6,3,10,22037
5061,Tansen,5,3,14,12985
